accession	gene_symbol	gene_title	gene_id	best_probe_id	log2fc	t_stat	p_value	fdr	probe_count
GSE75214	RUFY2	RUN and FYVE domain containing 2	55680	7933999	-0.0786454	-1.00613	0.334364	0.458051	1
GSE75214	SLC5A2	solute carrier family 5 member 2	6524	7995222	-0.0576469	-1.00426	0.334379	0.458053	1
GSE75214	CHRM4	cholinergic receptor muscarinic 4	1132	7947649	-0.0686027	-0.992052	0.334445	0.458124	1
GSE75214	SNORA71D	small nucleolar RNA, H/ACA box 71D	677840	8066262	-0.117807	-1.0016	0.334515	0.458201	1
GSE75214	KIF25-AS1	KIF25 antisense RNA 1	100505879	8130827	-0.0539665	-0.995839	0.334555	0.458218	1
GSE75214	IER5	immediate early response 5	51278	7907904	0.0513759	0.997011	0.334552	0.458218	1
GSE75214	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase	138050	8146285	0.0568794	0.995547	0.334644	0.458284	1
GSE75214	CELF2-AS1	CELF2 antisense RNA 1	414196	7932019	-0.0513085	-1.00184	0.33487	0.458555	1
GSE75214	COL4A6	collagen type IV alpha 6 chain	1288	8174389	-0.0565753	-0.995746	0.335286	0.459024	1
GSE75214	RALGAPB	Ral GTPase activating protein non-catalytic beta subunit	57148	8062492	-0.0292373	-0.985967	0.335573	0.459348	1
GSE75214	ZNF407	zinc finger protein 407	55628	8021756	0.0701917	1.00451	0.33566	0.459402	1
GSE75214	ONECUT1	one cut homeobox 1	3175	7988987	-0.0555855	-0.996196	0.335668	0.459402	1
GSE75214	MUC2	mucin 2, oligomeric mucus/gel-forming	4583	7937560	0.192644	0.978802	0.335697	0.459423	1
GSE75214	ZNF416	zinc finger protein 416	55659	8039664	-0.0671653	-0.998212	0.336088	0.45988	1
GSE75214	ARTN	artemin	9048	7900878	0.0561858	0.994926	0.33642	0.460261	1
GSE75214	PPP1R12B	protein phosphatase 1 regulatory subunit 12B	4660	7908841	0.15156	1.00446	0.336526	0.460342	1
GSE75214	ZNF362	zinc finger protein 362	149076	7899870	-0.0988548	-0.993888	0.336672	0.460342	1
GSE75214	RING1	ring finger protein 1	6015	8178244	0.0394174	0.991979	0.33666	0.460342	2
GSE75214	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	23660	8134621	0.0300252	0.991307	0.33667	0.460342	1
GSE75214	ZNF639	zinc finger protein 639	51193	8084035	-0.0671389	-0.988869	0.33676	0.460409	1
GSE75214	PRSS21	protease, serine 21	10942	7992722	0.0696941	0.995097	0.336867	0.460531	1
GSE75214	ATP8A2	ATPase phospholipid transporting 8A2	51761	7968154	-0.0541307	-0.995755	0.336926	0.460574	1
GSE75214	CLEC1B	C-type lectin domain family 1 member B	51266	7961102	-0.0559626	-0.987847	0.337093	0.460783	1
GSE75214	PCNX4	pecanex homolog 4 (Drosophila)	64430	7974771	-0.0642158	-0.994043	0.337408	0.461119	1
GSE75214	CARMN	cardiac mesoderm enhancer-associated non-coding RNA	728264	8109157	0.05712	0.981965	0.337442	0.461147	2
GSE75214	LRRC45	leucine rich repeat containing 45	201255	8010719	-0.0506331	-0.995444	0.337607	0.461334	1
GSE75214	PIGX	phosphatidylinositol glycan anchor biosynthesis class X	54965	8084955	0.061081	0.986498	0.337785	0.46154	1
GSE75214	HCRP1	hepatocellular carcinoma-related HCRP1	387535	8119525	-0.0722914	-0.995478	0.337964	0.461727	1
GSE75214	WDR83OS	WD repeat domain 83 opposite strand	51398	8034448	0.0610018	0.996402	0.33808	0.461829	1
GSE75214	FAM86C1	family with sequence similarity 86 member C1	55199	7942279	-0.0498702	-0.992618	0.338095	0.46183	1
GSE75214	RBL1	RB transcriptional corepressor like 1	5933	8066136	0.0657734	0.983628	0.338229	0.461939	1
GSE75214	PLCD4	phospholipase C delta 4	84812	8048350	-0.065304	-0.992494	0.338219	0.461939	1
GSE75214	ZNF679	zinc finger protein 679	168417	8133042	-0.0474828	-0.98763	0.338222	0.461939	1
GSE75214	IFT80	intraflagellar transport 80	57560	8091737	0.0665878	0.984632	0.33831	0.462029	1
GSE75214	LOC100129434	uncharacterized LOC100129434	100129434	8052376	-0.0647148	-0.99339	0.338433	0.462168	1
GSE75214	DEFB110	defensin beta 110	245913	8126939	-0.0400228	-0.983097	0.338477	0.462168	1
GSE75214	FOXL2	forkhead box L2	668	8091032	-0.0766328	-0.993092	0.338676	0.462313	1
GSE75214	AKT1S1	AKT1 substrate 1	84335	8038477	-0.0487948	-0.987658	0.338685	0.462313	1
GSE75214	CNDP1	carnosine dipeptidase 1	84735	8021741	-0.049916	-0.989509	0.33875	0.462383	1
GSE75214	KRTAP5-2	keratin associated protein 5-2	440021	7945648	0.0613057	0.979075	0.33887	0.462509	1
GSE75214	SPDYE3	speedy/RINGO cell cycle regulator family member E3	441272	8134785	-0.0578163	-0.979804	0.338908	0.462532	1
GSE75214	KAZALD1	Kazal type serine peptidase inhibitor domain 1	81621	7929932	-0.0561592	-0.988528	0.338915	0.462532	1
GSE75214	KIF2B	kinesin family member 2B	84643	8008544	-0.0662688	-0.992276	0.338961	0.462538	1
GSE75214	LINC01446	long intergenic non-protein coding RNA 1446	401337	8139699	-0.0635858	-0.986848	0.338986	0.462553	1
GSE75214	NRL	neural retina leucine zipper	4901	7978107	-0.0649821	-0.991496	0.339233	0.462852	1
GSE75214	AAGAB	alpha- and gamma-adaptin binding protein	79719	7989953	-0.0651832	-0.97723	0.339437	0.463112	1
GSE75214	CDX4	caudal type homeobox 4	1046	8168395	-0.0598247	-0.989349	0.339451	0.463112	1
GSE75214	CLUAP1	clusterin associated protein 1	23059	7992917	0.0600998	0.982831	0.339574	0.463242	1
GSE75214	EIF3E	eukaryotic translation initiation factor 3 subunit E	3646	8152323	-0.074648	-0.979459	0.339678	0.46335	1
GSE75214	FGFBP3	fibroblast growth factor binding protein 3	143282	7935006	-0.044604	-0.983374	0.339681	0.46335	1
GSE75214	RS1	retinoschisin 1	6247	8171579	-0.061937	-0.994754	0.339945	0.463672	1
GSE75214	MUC6	mucin 6, oligomeric mucus/gel-forming	4588	7945595	0.0990597	0.973404	0.340163	0.463931	1
GSE75214	CYB5R4	cytochrome b5 reductase 4	51167	8120943	0.0653731	0.986484	0.340267	0.464016	1
GSE75214	FGB	fibrinogen beta chain	2244	8097910	0.0437807	0.979504	0.340266	0.464016	1
GSE75214	FMO2	flavin containing monooxygenase 2	2327	7907271	0.0540592	0.976123	0.340283	0.464018	1
GSE75214	BRI3	brain protein I3	25798	8134454	0.0549785	0.982234	0.340376	0.464107	1
GSE75214	GABRR2	gamma-aminobutyric acid type A receptor rho2 subunit	2570	8128099	0.0810217	0.988583	0.340596	0.464369	1
GSE75214	SNORD42B	small nucleolar RNA, C/D box 42B	26808	8005951	0.10667	0.980568	0.340778	0.464503	1
GSE75214	SYNPO2L	synaptopodin 2 like	79933	7934442	-0.0754993	-0.989362	0.341082	0.464822	1
GSE75214	IPO13	importin 13	9670	7900888	0.0528365	0.98643	0.34149	0.465264	1
GSE75214	PPP1R12C	protein phosphatase 1 regulatory subunit 12C	54776	8039316	0.0461711	0.9771	0.341524	0.465291	1
GSE75214	RRAS	related RAS viral (r-ras) oncogene homolog	6237	8038407	-0.0559219	-0.981237	0.341685	0.465491	1
GSE75214	SNORA70G	small nucleolar RNA, H/ACA box 70G	100379132	7964830	0.0985157	0.990984	0.341707	0.465502	1
GSE75214	OR8H2	olfactory receptor family 8 subfamily H member 2	390151	7939967	0.103366	0.986905	0.341787	0.465573	1
GSE75214	NRBF2	nuclear receptor binding factor 2	29982	7927775	0.0507771	0.98289	0.342007	0.465799	1
GSE75214	LOC100128840	uncharacterized LOC100128840	100128840	7967700	-0.0488141	-0.984573	0.342023	0.465799	1
GSE75214	CRAMP1	cramped chromatin regulator homolog 1	57585	7992302	-0.0455014	-0.981361	0.342006	0.465799	1
GSE75214	NTN1	netrin 1	9423	8004880	-0.0500082	-0.96295	0.342156	0.465961	1
GSE75214	PBX3	PBX homeobox 3	5090	8157890	0.113209	0.98354	0.342221	0.46603	1
GSE75214	GAS2L1	growth arrest specific 2 like 1	10634	8072216	0.0551624	0.984705	0.342384	0.466233	1
GSE75214	NSUN2	NOP2/Sun RNA methyltransferase family member 2	54888	8110894	0.0574979	0.981798	0.342441	0.466292	1
GSE75214	C11orf63	chromosome 11 open reading frame 63	79864	7944751	-0.0961088	-0.98715	0.343006	0.466926	1
GSE75214	TEKT5	tektin 5	146279	7999396	-0.0794957	-0.985137	0.343032	0.466926	1
GSE75214	CLIC6	chloride intracellular channel 6	54102	8068383	-0.185333	-0.986892	0.343264	0.467221	1
GSE75214	TSR3	TSR3, acp transferase ribosome maturation factor	115939	7998449	0.0582082	0.988488	0.343335	0.467299	1
GSE75214	COL10A1	collagen type X alpha 1 chain	1300	8129082	0.0850428	0.961213	0.343465	0.467437	1
GSE75214	FRMPD3	FERM and PDZ domain containing 3	84443	8169235	0.0712901	0.980951	0.343646	0.467591	1
GSE75214	OR5L1	olfactory receptor family 5 subfamily L member 1 (gene/pseudogene)	219437	7939944	-0.0659887	-0.978488	0.343623	0.467591	1
GSE75214	PLAG1	PLAG1 zinc finger	5324	8150881	0.101095	0.985424	0.343789	0.467744	1
GSE75214	OR5K3	olfactory receptor family 5 subfamily K member 3	403277	8081208	-0.0616121	-0.970213	0.343807	0.46775	1
GSE75214	KLRG2	killer cell lectin like receptor G2	346689	8143296	-0.0622742	-0.978689	0.343933	0.467902	1
GSE75214	ZNF641	zinc finger protein 641	121274	7962794	0.0824874	0.985802	0.344035	0.468022	1
GSE75214	SLC5A6	solute carrier family 5 member 6	8884	8051030	-0.0747183	-0.973901	0.344285	0.468285	1
GSE75214	KIAA0087	KIAA0087	9808	8138686	-0.0384484	-0.963702	0.344478	0.468509	1
GSE75214	NBPF22P	neuroblastoma breakpoint family member 22, pseudogene	285622	8106771	-0.0894739	-0.98455	0.344674	0.468737	1
GSE75214	LOC101929601	putative exonuclease GOR	101929601	8151609	0.0728118	0.957033	0.344701	0.468755	8
GSE75214	FAM46A	family with sequence similarity 46 member A	55603	8127778	0.112545	0.971318	0.344942	0.469025	1
GSE75214	PRPH	peripherin	5630	7955184	0.0564102	0.976078	0.345036	0.469115	1
GSE75214	VPREB3	pre-B lymphocyte 3	29802	8074934	0.0927998	0.97162	0.345142	0.46924	1
GSE75214	ADAM18	ADAM metallopeptidase domain 18	8749	8146069	-0.047751	-0.975026	0.345181	0.469254	1
GSE75214	HMBS	hydroxymethylbilane synthase	3145	7944401	-0.068935	-0.956195	0.345394	0.469501	1
GSE75214	DLL3	delta like canonical Notch ligand 3	10683	8028719	0.0673357	0.983601	0.345405	0.469501	1
GSE75214	CFAP73	cilia and flagella associated protein 73	387885	7958948	-0.051781	-0.968437	0.345548	0.469657	2
GSE75214	HBM	hemoglobin subunit mu	3042	7991758	-0.0703539	-0.980689	0.345609	0.469702	1
GSE75214	BANF1	barrier to autointegration factor 1	8815	8180260	0.0642443	0.975013	0.345738	0.469858	2
GSE75214	BCLAF1	BCL2 associated transcription factor 1	9774	8129773	0.0643985	0.972416	0.345779	0.469894	1
GSE75214	C9orf57	chromosome 9 open reading frame 57	138240	8161739	0.0652817	0.97953	0.345827	0.46994	1
GSE75214	NRTN	neurturin	4902	8024995	-0.0683762	-0.979958	0.345894	0.470012	1
GSE75214	GLMP	glycosylated lysosomal membrane protein	112770	7920971	0.0727135	0.970853	0.345913	0.470019	1
GSE75214	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	7745	8117646	-0.0978866	-0.97788	0.345993	0.470089	1
GSE75214	POU5F2	POU domain class 5, transcription factor 2	134187	8113094	-0.0689519	-0.974947	0.346117	0.470176	1
GSE75214	MIR216A	microRNA 216a	406998	8052374	-0.0527946	-0.975546	0.346087	0.470176	1
GSE75214	KRTAP5-6	keratin associated protein 5-6	440023	7937709	-0.0591028	-0.962278	0.346174	0.47022	1
GSE75214	GCH1	GTP cyclohydrolase 1	2643	7979269	0.0734101	0.971128	0.346393	0.47046	1
GSE75214	LINC00935	long intergenic non-protein coding RNA 935	255411	7955135	-0.0624496	-0.977655	0.346489	0.470571	1
GSE75214	DMRTC2	DMRT like family C2	63946	8029117	-0.0474058	-0.962136	0.346517	0.470589	1
GSE75214	OR1A2	olfactory receptor family 1 subfamily A member 2	26189	8003802	0.06728	0.971846	0.346675	0.470754	1
GSE75214	HRNR	hornerin	388697	7920155	-0.0469043	-0.968936	0.346762	0.470826	1
GSE75214	FAM153C	family with sequence similarity 153, member C	653316	8110123	-0.0441584	-0.967431	0.346791	0.470846	3
GSE75214	NDUFA4	NDUFA4, mitochondrial complex associated	4697	8138224	-0.0607842	-0.965447	0.346954	0.47101	1
GSE75214	RADIL	Rap associating with DIL domain	55698	8137906	-0.0750689	-0.978429	0.347116	0.471166	1
GSE75214	PCM1	pericentriolar material 1	5108	8144812	0.0730067	0.975862	0.347126	0.471166	1
GSE75214	UBE3D	ubiquitin protein ligase E3D	90025	8127824	0.0443354	0.973968	0.3473	0.471364	1
GSE75214	MEGF9	multiple EGF like domains 9	1955	8163775	-0.0912103	-0.961616	0.34755	0.471604	1
GSE75214	CLC	Charcot-Leyden crystal galectin	1178	8036755	-0.542991	-0.981357	0.348028	0.472194	1
GSE75214	METRN	meteorin, glial cell differentiation regulator	79006	7992038	-0.0601728	-0.973531	0.348064	0.472208	1
GSE75214	SLC22A25	solute carrier family 22 member 25	387601	7948957	-0.0513346	-0.969039	0.348585	0.472876	1
GSE75214	TRPV6	transient receptor potential cation channel subfamily V member 6	55503	8143499	0.0548121	0.966327	0.34867	0.472895	1
GSE75214	TBC1D7-LOC100130357	TBC1D7-LOC100130357 readthrough	107080638	8123961	-0.0642191	-0.967249	0.348699	0.472915	1
GSE75214	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type	166785	8097670	0.0662522	0.957131	0.348793	0.473024	1
GSE75214	LYRM4	LYR motif containing 4	57128	8123728	0.0656016	0.964048	0.348847	0.473048	1
GSE75214	ZNF830	zinc finger protein 830	91603	8006477	-0.0586039	-0.970907	0.348854	0.473048	1
GSE75214	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	5871	7949172	0.0689418	0.968212	0.349047	0.473272	1
GSE75214	WDR63	WD repeat domain 63	126820	7902660	-0.0417287	-0.965883	0.349146	0.473367	1
GSE75214	GKN1	gastrokine 1	56287	8042431	-0.0332552	-0.970302	0.349216	0.473423	1
GSE75214	NUDT2	nudix hydrolase 2	318	8154885	-0.0524983	-0.966112	0.349362	0.473602	1
GSE75214	GNMT	glycine N-methyltransferase	27232	8119620	-0.0512943	-0.967013	0.34942	0.473661	1
GSE75214	SFTA2	surfactant associated 2	389376	8124855	-0.0481482	-0.968605	0.349456	0.473691	2
GSE75214	LINC01405	long intergenic non-protein coding RNA 1405	100131138	7958724	-0.057917	-0.97054	0.349484	0.47371	1
GSE75214	GFRA4	GDNF family receptor alpha 4	64096	8064676	-0.0686572	-0.967945	0.349511	0.473713	1
GSE75214	LOC442028	uncharacterized LOC442028	442028	8053753	-0.0727855	-0.971065	0.349532	0.473717	1
GSE75214	MIR130A	microRNA 130a	406919	7940044	-0.0461878	-0.968742	0.349554	0.473727	1
GSE75214	CATX-1	uncharacterized LOC100506513	100506513	8054393	-0.0675172	-0.974999	0.349713	0.473923	1
GSE75214	ZNF773	zinc finger protein 773	374928	8031759	-0.069666	-0.967252	0.350122	0.47442	1
GSE75214	LINC00311	long intergenic non-protein coding RNA 311	197196	7997676	-0.0612451	-0.970197	0.350199	0.474485	1
GSE75214	PRLHR	prolactin releasing hormone receptor	2834	7936590	-0.0704843	-0.967552	0.35026	0.474549	1
GSE75214	AP3M2	adaptor related protein complex 3 mu 2 subunit	10947	8146159	-0.0786288	-0.965868	0.350372	0.474662	1
GSE75214	SH2D4B	SH2 domain containing 4B	387694	7928723	-0.0520865	-0.965786	0.35062	0.47494	1
GSE75214	ETV6	ETS variant 6	2120	7953981	0.0362655	0.949929	0.350863	0.475191	1
GSE75214	PPME1	protein phosphatase methylesterase 1	51400	7942503	-0.065355	-0.958893	0.35093	0.475225	1
GSE75214	CMYA5	cardiomyopathy associated 5	202333	8106556	-0.0530379	-0.968971	0.350931	0.475225	1
GSE75214	MTMR14	myotubularin related protein 14	64419	8077550	-0.0519	-0.965286	0.35093	0.475225	1
GSE75214	SPTBN4	spectrin beta, non-erythrocytic 4	57731	8028806	-0.0583439	-0.966926	0.351094	0.475407	1
GSE75214	LIPT1	lipoyltransferase 1	51601	8043840	-0.0823128	-0.971194	0.351111	0.475411	1
GSE75214	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	9796	8149699	-0.0692296	-0.969837	0.351373	0.475727	1
GSE75214	LOC440867	uncharacterized LOC440867	440867	8042346	-0.0426525	-0.959609	0.35164	0.476011	1
GSE75214	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1	3337	8034837	-0.0468877	-0.94289	0.351747	0.476078	1
GSE75214	KRT86	keratin 86	3892	7955624	-0.0571867	-0.962967	0.351769	0.476089	1
GSE75214	OR6C74	olfactory receptor family 6 subfamily C member 74	254783	7955985	-0.0772161	-0.955878	0.351899	0.476206	1
GSE75214	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking	23041	7956697	-0.0364697	-0.95622	0.35198	0.476277	1
GSE75214	MRPL51	mitochondrial ribosomal protein L51	51258	7960553	-0.0331052	-0.941712	0.352014	0.476304	1
GSE75214	GUCY2D	guanylate cyclase 2D, retinal	3000	8004763	-0.0726069	-0.968171	0.352144	0.476441	1
GSE75214	VRTN	vertebrae development associated	55237	7975702	0.0402841	0.951647	0.35224	0.476552	1
GSE75214	ZBTB39	zinc finger and BTB domain containing 39	9880	7964300	-0.0599919	-0.962944	0.352262	0.476562	1
GSE75214	NUP210L	nucleoporin 210 like	91181	7920426	-0.060381	-0.969232	0.352346	0.476648	1
GSE75214	SLC35B2	solute carrier family 35 member B2	347734	8126658	0.0640386	0.959743	0.352446	0.476714	1
GSE75214	ABCG4	ATP binding cassette subfamily G member 4	64137	7944447	-0.0474875	-0.957313	0.352437	0.476714	1
GSE75214	C7orf26	chromosome 7 open reading frame 26	79034	8131427	0.0373893	0.958121	0.352474	0.476732	1
GSE75214	PGR	progesterone receptor	5241	7951165	-0.0451405	-0.962224	0.35249	0.476735	1
GSE75214	CASC1	cancer susceptibility candidate 1	55259	7961844	0.0430466	0.960421	0.352564	0.476796	1
GSE75214	RALGDS	ral guanine nucleotide dissociation stimulator	5900	8164810	0.106737	0.967011	0.352856	0.477113	1
GSE75214	C6orf226	chromosome 6 open reading frame 226	441150	8126446	0.0527393	0.960503	0.353021	0.477317	1
GSE75214	CDK9	cyclin dependent kinase 9	1025	8158112	0.0234526	0.957873	0.353266	0.477609	1
GSE75214	MAS1	MAS1 proto-oncogene, G protein-coupled receptor	4142	8123176	0.0491747	0.963626	0.353292	0.477625	1
GSE75214	TAS2R40	taste 2 receptor member 40	259286	8136846	-0.0493421	-0.958177	0.353356	0.477692	1
GSE75214	KRTAP13-4	keratin associated protein 13-4	284827	8068136	0.0532043	0.961815	0.353377	0.477701	1
GSE75214	PCDHGA1	protocadherin gamma subfamily A, 1	56114	8108757	0.0286533	0.950058	0.353426	0.477748	1
GSE75214	CYP51A1	cytochrome P450 family 51 subfamily A member 1	1595	8180268	-0.112049	-0.951635	0.353555	0.477903	2
GSE75214	FAM98B	family with sequence similarity 98 member B	283742	7982574	-0.0559797	-0.954619	0.353703	0.478064	1
GSE75214	VTCN1	V-set domain containing T cell activation inhibitor 1	79679	7918936	0.0521015	0.95189	0.353757	0.478085	1
GSE75214	FAM106CP	family with sequence similarity 106 member C, pseudogene	100129396	8005687	0.0912218	0.956461	0.353822	0.478128	3
GSE75214	DMRTC1B	DMRT like family C1B	728656	8168375	-0.0599184	-0.95728	0.354148	0.478549	2
GSE75214	ATP6V1C1	ATPase H+ transporting V1 subunit C1	528	8147724	-0.0780446	-0.955971	0.354209	0.478592	1
GSE75214	TMC2	transmembrane channel like 2	117532	8060461	-0.0450879	-0.95945	0.35432	0.478703	1
GSE75214	FAM90A27P	family with sequence similarity 90, member A27, pseudogene	646508	8030974	-0.0730158	-0.960647	0.354358	0.478735	1
GSE75214	SCG3	secretogranin III	29106	7983718	-0.048951	-0.951677	0.3545	0.478888	1
GSE75214	VSTM1	V-set and transmembrane domain containing 1	284415	8039109	-0.0708689	-0.96007	0.354627	0.47903	1
GSE75214	DGKH	diacylglycerol kinase eta	160851	7968800	-0.133832	-0.964598	0.354709	0.479112	1
GSE75214	NR1D1	nuclear receptor subfamily 1 group D member 1	9572	8014956	0.104494	0.951556	0.354949	0.479339	1
GSE75214	C14orf39	chromosome 14 open reading frame 39	317761	7979483	-0.0397992	-0.958865	0.35494	0.479339	1
GSE75214	PPFIA1	PTPRF interacting protein alpha 1	8500	7942174	-0.0372799	-0.950125	0.355012	0.479405	1
GSE75214	MIOX	myo-inositol oxygenase	55586	8074070	-0.0475324	-0.946014	0.35508	0.479457	1
GSE75214	CRK	CRK proto-oncogene, adaptor protein	1398	8011018	-0.039827	-0.955709	0.355198	0.479597	1
GSE75214	TCAP	titin-cap	8557	8006896	-0.0560495	-0.951735	0.355247	0.479624	1
GSE75214	NAT8L	N-acetyltransferase 8 like	339983	8093578	0.0579418	0.954245	0.355492	0.479858	1
GSE75214	OR4A5	olfactory receptor family 4 subfamily A member 5	81318	7948099	-0.0528901	-0.954272	0.355688	0.480103	1
GSE75214	OR8G1	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene)	26494	8180360	0.106456	0.948039	0.355894	0.480303	1
GSE75214	ZNF804A	zinc finger protein 804A	91752	8046815	0.064876	0.958887	0.35592	0.480303	1
GSE75214	SSX8	SSX family member 8	280659	8167721	-0.060936	-0.954701	0.356196	0.480608	1
GSE75214	LYPD3	LY6/PLAUR domain containing 3	27076	8037301	0.0398366	0.947604	0.356554	0.480857	1
GSE75214	TMEM40	transmembrane protein 40	55287	8085393	-0.0441359	-0.944708	0.356742	0.481038	1
GSE75214	YIPF4	Yip1 domain family member 4	84272	8041273	-0.0633327	-0.950511	0.356966	0.481301	1
GSE75214	KRTAP4-5	keratin associated protein 4-5	85289	8015232	-0.0664129	-0.951981	0.357347	0.481778	1
GSE75214	SIGLEC8	sialic acid binding Ig like lectin 8	27181	8038839	-0.0485055	-0.947449	0.357535	0.481954	1
GSE75214	OR2A25	olfactory receptor family 2 subfamily A member 25	392138	8136969	-0.0455987	-0.951015	0.35754	0.481954	1
GSE75214	ANAPC2	anaphase promoting complex subunit 2	29882	8165462	-0.0480552	-0.957552	0.357592	0.481969	1
GSE75214	OXT	oxytocin/neurophysin I prepropeptide	5020	8060604	-0.0645983	-0.949621	0.357625	0.481994	1
