accession	probe_id	gene_symbol	gene_title	gene_id	n_case	n_control	mean_case	mean_control	log2fc	t_stat	p_value	fdr
GSE87466	221756_PM_at	PIK3IP1	phosphoinositide-3-kinase interacting protein 1	113791	87	21	7.81826	7.52863	0.289629	2.64361	0.0132556	0.0360209
GSE87466	231628_PM_s_at	SERPINB6	serpin family B member 6	5269	87	21	3.23974	3.57623	-0.336489	-2.6947	0.0132579	0.0360235
GSE87466	236721_PM_at	ALKBH1	alkB homolog 1, histone H2A dioxygenase	8846	87	21	4.7352	4.9405	-0.205293	-2.64376	0.0132577	0.0360235
GSE87466	242869_PM_at				87	21	5.48014	5.61098	-0.130841	-2.65381	0.0132614	0.0360313
GSE87466	1569372_PM_at				87	21	3.24605	3.35748	-0.111435	-2.66383	0.0132707	0.0360547
GSE87466	219475_PM_at	OSGIN1	oxidative stress induced growth inhibitor 1	29948	87	21	7.15685	7.33735	-0.180506	-2.63432	0.0132731	0.0360577
GSE87466	240886_PM_at	CASR	calcium sensing receptor	846	87	21	6.19378	6.37017	-0.176384	-2.61593	0.0132727	0.0360577
GSE87466	215349_PM_at	BTBD18	BTB domain containing 18	643376	87	21	4.79581	4.61169	0.184127	2.63801	0.0132781	0.0360695
GSE87466	1564327_PM_at	LOC642696	uncharacterized LOC642696	642696	87	21	3.23836	3.44465	-0.206288	-2.6722	0.0132809	0.0360735
GSE87466	243621_PM_at	SPACA3	sperm acrosome associated 3	124912	87	21	5.81947	5.95599	-0.136514	-2.61364	0.0132805	0.0360735
GSE87466	241858_PM_at				87	21	3.84517	4.22084	-0.375676	-2.66555	0.0132819	0.0360744
GSE87466	242583_PM_at	STON2	stonin 2	85439	87	21	3.32895	3.44969	-0.120744	-2.64058	0.0132826	0.0360745
GSE87466	230052_PM_s_at	NFKBID	NFKB inhibitor delta	84807	87	21	6.65927	6.28634	0.372929	2.62728	0.0132865	0.0360833
GSE87466	241247_PM_at	LINC01213	long intergenic non-protein coding RNA 1213	101927992	87	21	3.55326	3.86461	-0.311359	-2.68345	0.0132911	0.0360914
GSE87466	233640_PM_x_at	KRTAP9-4	keratin associated protein 9-4	85280	87	21	3.50777	3.7331	-0.225325	-2.6736	0.0132903	0.0360914
GSE87466	1559956_PM_at	SYT7	synaptotagmin 7	9066	87	21	3.2602	3.34309	-0.0828859	-2.6279	0.0132915	0.0360914
GSE87466	1552721_PM_a_at	FGF1	fibroblast growth factor 1	2246	87	21	3.20577	3.27609	-0.0703181	-2.6213	0.0132921	0.0360914
GSE87466	1556224_PM_a_at	LOC155060	AI894139 pseudogene	155060	87	21	4.90788	5.12182	-0.213942	-2.64247	0.0133048	0.0361241
GSE87466	238436_PM_s_at	ZNF805	zinc finger protein 805	390980	87	21	7.37927	7.11502	0.264246	2.64672	0.0133077	0.0361301
GSE87466	203558_PM_at	CUL7	cullin 7	9820	87	21	6.67358	6.4115	0.262083	2.61698	0.0133138	0.0361449
GSE87466	1569172_PM_a_at				87	21	5.50664	5.62935	-0.122703	-2.62319	0.0133175	0.0361532
GSE87466	244483_PM_at				87	21	3.67736	3.82534	-0.147979	-2.64396	0.0133191	0.0361557
GSE87466	1555766_PM_a_at	GNG2	G protein subunit gamma 2	54331	87	21	6.54562	6.15326	0.392364	2.62134	0.013322	0.0361618
GSE87466	228194_PM_s_at	SORCS1	sortilin related VPS10 domain containing receptor 1	114815	87	21	5.40228	5.07911	0.323165	2.54528	0.0133254	0.0361692
GSE87466	1559746_PM_a_at	ZNF718	zinc finger protein 718	255403	87	21	4.91531	5.21623	-0.300923	-2.65099	0.0133298	0.0361794
GSE87466	1553811_PM_at	FAM222A-AS1	FAM222A antisense RNA 1	84983	87	21	5.27288	5.41408	-0.141197	-2.64032	0.0133305	0.0361795
GSE87466	1557438_PM_at				87	21	3.9832	4.10184	-0.118646	-2.62772	0.0133322	0.0361823
GSE87466	1569159_PM_at	LZTS1	leucine zipper tumor suppressor 1	11178	87	21	3.89312	4.07521	-0.182089	-2.66836	0.0133342	0.0361859
GSE87466	243186_PM_at	FAM117B	family with sequence similarity 117 member B	150864	87	21	5.16094	5.32634	-0.165399	-2.60615	0.0133351	0.0361866
GSE87466	221815_PM_at	ABHD2	abhydrolase domain containing 2	11057	87	21	9.36678	8.69823	0.668551	2.64931	0.0133391	0.036192
GSE87466	238386_PM_x_at				87	21	3.0147	3.28145	-0.266752	-2.6745	0.013338	0.036192
GSE87466	233121_PM_at				87	21	4.25702	4.14413	0.112886	2.61239	0.0133389	0.036192
GSE87466	207484_PM_s_at	EHMT2	euchromatic histone lysine methyltransferase 2	10919	87	21	5.1506	5.30909	-0.158486	-2.61962	0.0133401	0.036193
GSE87466	1559590_PM_at	CHDH	choline dehydrogenase	55349	87	21	5.75331	6.33447	-0.581161	-2.64264	0.013348	0.0362122
GSE87466	244119_PM_at	LINC00551	long intergenic non-protein coding RNA 551	283483	87	21	3.11676	3.2574	-0.140636	-2.66905	0.0133485	0.0362122
GSE87466	228463_PM_at	FOXA3	forkhead box A3	3171	87	21	7.63691	7.92835	-0.291441	-2.54754	0.0133497	0.0362136
GSE87466	243231_PM_at	SLC38A11	solute carrier family 38 member 11	151258	87	21	5.34142	5.6564	-0.314975	-2.62317	0.0133519	0.0362168
GSE87466	1559810_PM_at	LOC642313	tigger transposable element derived 1 pseudogene	642313	87	21	3.31939	3.43529	-0.115903	-2.65093	0.0133522	0.0362168
GSE87466	215174_PM_at	FMO6P	flavin containing monooxygenase 6 pseudogene	388714	87	21	3.27707	3.46375	-0.18668	-2.66129	0.0133545	0.0362213
GSE87466	241895_PM_at	CYP4F30P	cytochrome P450 family 4 subfamily F member 30, pseudogene	100132708	87	21	3.91307	4.03451	-0.12144	-2.63492	0.0133556	0.0362224
GSE87466	217286_PM_s_at	NDRG3	NDRG family member 3	57446	87	21	10.0446	10.2083	-0.163693	-2.62444	0.0133575	0.0362254
GSE87466	243634_PM_at				87	21	3.55031	3.71264	-0.16233	-2.66467	0.013358	0.0362254
GSE87466	201881_PM_s_at	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	25820	87	21	7.64591	7.40749	0.238422	2.64085	0.0133601	0.0362293
GSE87466	1559655_PM_at	MAMDC2-AS1	MAMDC2 antisense RNA 1	100507244	87	21	4.30576	4.47119	-0.165424	-2.6075	0.0133612	0.0362305
GSE87466	218399_PM_s_at	CDCA4	cell division cycle associated 4	55038	87	21	8.75465	8.43436	0.320284	2.65703	0.0133655	0.0362403
GSE87466	1556817_PM_a_at				87	21	2.89919	2.99281	-0.0936233	-2.6693	0.0133667	0.0362418
GSE87466	229090_PM_at	ZEB1-AS1	ZEB1 antisense RNA 1	220930	87	21	5.05678	4.81161	0.245173	2.60187	0.0133689	0.0362459
GSE87466	244617_PM_at	GPR26	G protein-coupled receptor 26	2849	87	21	7.05087	7.27781	-0.226946	-2.62322	0.0133751	0.036261
GSE87466	232233_PM_at	SLC22A16	solute carrier family 22 member 16	85413	87	21	3.45662	3.58189	-0.125272	-2.63972	0.0133773	0.0362651
GSE87466	219686_PM_at	STK32B	serine/threonine kinase 32B	55351	87	21	5.73793	5.42939	0.308542	2.64474	0.0133806	0.0362723
GSE87466	229389_PM_at	ATG16L2	autophagy related 16 like 2	89849	87	21	5.32828	4.99307	0.335207	2.62786	0.0133838	0.0362791
GSE87466	41220_PM_at	SEPT9	septin 9	10801	87	21	10.2948	10.0087	0.2861	2.66222	0.0133884	0.0362898
GSE87466	215956_PM_at				87	21	5.23046	5.00491	0.225548	2.60728	0.0133958	0.0363081
GSE87466	202956_PM_at	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	87	21	10.7027	10.909	-0.206322	-2.63229	0.0134121	0.0363505
GSE87466	203025_PM_at	NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	8260	87	21	10.1793	9.91441	0.264864	2.65149	0.0134141	0.0363541
GSE87466	235447_PM_at	TRUB1	TruB pseudouridine synthase family member 1	142940	87	21	4.12084	4.38066	-0.259817	-2.67969	0.0134167	0.0363575
GSE87466	47105_PM_at	DUS2	dihydrouridine synthase 2	54920	87	21	7.04707	6.7931	0.253977	2.60568	0.0134167	0.0363575
GSE87466	201620_PM_at	MBTPS1	membrane bound transcription factor peptidase, site 1	8720	87	21	8.67643	8.54431	0.132118	2.57433	0.0134188	0.0363604
GSE87466	1560298_PM_at	LOC101929261	uncharacterized LOC101929261	101929261	87	21	3.53786	3.65607	-0.118208	-2.65907	0.0134191	0.0363604
GSE87466	224117_PM_at	LOC284912	uncharacterized LOC284912	284912	87	21	3.9925	4.12525	-0.132755	-2.6177	0.0134207	0.036363
GSE87466	1556713_PM_at				87	21	3.25141	3.40064	-0.149228	-2.65255	0.0134272	0.0363788
GSE87466	204364_PM_s_at	REEP1	receptor accessory protein 1	65055	87	21	3.21202	3.39664	-0.184623	-2.65403	0.0134293	0.0363827
GSE87466	217728_PM_at	S100A6	S100 calcium binding protein A6	6277	87	21	12.7425	12.5364	0.206073	2.6827	0.01344	0.0364098
GSE87466	1556859_PM_a_at	PHACTR2-AS1	PHACTR2 antisense RNA 1	285740	87	21	3.42667	3.5753	-0.148636	-2.64767	0.0134407	0.0364099
GSE87466	203883_PM_s_at	RAB11FIP2	RAB11 family interacting protein 2	22841	87	21	5.35888	5.07989	0.278987	2.60213	0.0134501	0.0364336
GSE87466	231330_PM_at	LINC00445	long intergenic non-protein coding RNA 445	100507114	87	21	3.9772	4.13765	-0.160452	-2.65623	0.0134529	0.0364394
GSE87466	1558533_PM_at	KRBA2	KRAB-A domain containing 2	124751	87	21	5.33965	5.47039	-0.130739	-2.61023	0.0134572	0.0364474
GSE87466	1570282_PM_at				87	21	3.73997	3.86913	-0.12916	-2.61203	0.0134566	0.0364474
GSE87466	242944_PM_at	FAM83A	family with sequence similarity 83 member A	84985	87	21	5.9947	6.14398	-0.14928	-2.63956	0.0134595	0.0364518
GSE87466	212007_PM_at	UBXN4	UBX domain protein 4	23190	87	21	10.6319	10.349	0.282905	2.64368	0.0134679	0.0364694
GSE87466	236789_PM_at	MAPT-AS1	MAPT antisense RNA 1	100128977	87	21	3.81568	3.94494	-0.129266	-2.64889	0.0134676	0.0364694
GSE87466	200775_PM_s_at	HNRNPK	heterogeneous nuclear ribonucleoprotein K	3190	87	21	12.7392	12.6613	0.0779371	2.64589	0.013468	0.0364694
GSE87466	233115_PM_at				87	21	3.40621	3.53145	-0.12524	-2.63142	0.01347	0.0364731
GSE87466	239133_PM_at	CTDSPL2	CTD small phosphatase like 2	51496	87	21	8.31183	8.62346	-0.31163	-2.64253	0.0134772	0.0364907
GSE87466	213853_PM_at	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	120526	87	21	7.47164	7.17141	0.300234	2.63726	0.0134801	0.0364968
GSE87466	222197_PM_s_at				87	21	4.84125	5.01292	-0.171666	-2.64147	0.0134815	0.0364984
GSE87466	230365_PM_at	LIN9	lin-9 DREAM MuvB core complex component	286826	87	21	4.54713	4.7058	-0.158675	-2.64521	0.0134827	0.0364984
GSE87466	1556001_PM_at	LOC284939	uncharacterized LOC284939	284939	87	21	6.18987	6.33472	-0.144847	-2.6028	0.0134825	0.0364984
GSE87466	201106_PM_at	GPX4	glutathione peroxidase 4	2879	87	21	9.63776	9.91293	-0.275172	-2.64576	0.0134929	0.0365242
GSE87466	1561532_PM_at	DACT3-AS1	DACT3 antisense RNA 1	100506068	87	21	3.94095	4.06646	-0.125512	-2.63304	0.0134957	0.03653
GSE87466	219589_PM_s_at	TMEM143	transmembrane protein 143	55260	87	21	5.2811	5.40023	-0.119126	-2.63953	0.0134997	0.036539
GSE87466	1566144_PM_at				87	21	5.84796	6.10748	-0.259516	-2.61659	0.0135034	0.0365472
GSE87466	221351_PM_at	HTR1A	5-hydroxytryptamine receptor 1A	3350	87	21	4.30303	4.4668	-0.163769	-2.62172	0.0135049	0.0365495
GSE87466	243978_PM_at	FAM65C	family with sequence similarity 65 member C	140876	87	21	4.22728	4.39058	-0.163295	-2.63525	0.013507	0.0365533
GSE87466	242010_PM_at	LOC728475	hypothetical LOC728475	728475	87	21	5.63133	5.78862	-0.157295	-2.61762	0.0135117	0.0365624
GSE87466	241469_PM_at	HFM1	HFM1, ATP dependent DNA helicase homolog	164045	87	21	3.27974	3.16461	0.115124	2.60146	0.0135114	0.0365624
GSE87466	230107_PM_at				87	21	5.38917	5.19962	0.189551	2.60659	0.0135125	0.0365628
GSE87466	216819_PM_at				87	21	3.64869	3.73761	-0.0889233	-2.60257	0.0135175	0.0365745
GSE87466	231984_PM_at	MTAP	methylthioadenosine phosphorylase	4507	87	21	6.34789	6.1292	0.218686	2.61913	0.0135261	0.036596
GSE87466	200805_PM_at	LMAN2	lectin, mannose binding 2	10960	87	21	10.8906	10.6753	0.215249	2.64376	0.0135285	0.0365997
GSE87466	1553585_PM_a_at	MAGEA5	MAGE family member A5	4104	87	21	5.13768	5.26707	-0.129389	-2.64765	0.0135288	0.0365997
GSE87466	205532_PM_s_at	CDH6	cadherin 6	1004	87	21	3.26627	3.17507	0.091208	2.60418	0.0135304	0.0366022
GSE87466	204681_PM_s_at	RAPGEF5	Rap guanine nucleotide exchange factor 5	9771	87	21	8.45839	8.67842	-0.22003	-2.60708	0.0135412	0.0366296
GSE87466	206177_PM_s_at	ARG1	arginase 1	383	87	21	3.63331	3.5235	0.109806	2.51115	0.0135534	0.0366608
GSE87466	1553882_PM_at	LINC00504	long intergenic non-protein coding RNA 504	201853	87	21	4.87836	5.05876	-0.180407	-2.62169	0.0135546	0.0366622
GSE87466	238839_PM_at	OTX1	orthodenticle homeobox 1	5013	87	21	3.77997	3.88756	-0.107596	-2.63539	0.0135602	0.0366755
GSE87466	243841_PM_at	SYNE2	spectrin repeat containing nuclear envelope protein 2	23224	87	21	5.8969	6.44316	-0.54626	-2.67565	0.0135643	0.0366844
GSE87466	216218_PM_s_at	PLCL2	phospholipase C like 2	23228	87	21	7.49242	7.89136	-0.398938	-2.6726	0.0135648	0.0366844
GSE87466	1564591_PM_a_at	TMC1	transmembrane channel like 1	117531	87	21	3.93676	4.05624	-0.119475	-2.58614	0.013566	0.0366858
GSE87466	219299_PM_at	TRMT12	tRNA methyltransferase 12 homolog	55039	87	21	8.52861	8.7427	-0.214086	-2.64675	0.0135679	0.0366891
GSE87466	212572_PM_at	STK38L	serine/threonine kinase 38 like	23012	87	21	9.18244	9.54547	-0.363028	-2.62536	0.013571	0.0366957
GSE87466	205964_PM_at	ZNF426	zinc finger protein 426	79088	87	21	4.98852	4.61528	0.373242	2.65123	0.0135743	0.0367028
GSE87466	220381_PM_at	ARHGAP28	Rho GTPase activating protein 28	79822	87	21	4.6102	4.41186	0.198338	2.60344	0.0135772	0.0367088
GSE87466	1556518_PM_at	DLG1-AS1	DLG1 antisense RNA 1	100507086	87	21	3.44059	3.70793	-0.267348	-2.6617	0.0135914	0.0367454
GSE87466	218514_PM_at	SMG8	SMG8, nonsense mediated mRNA decay factor	55181	87	21	7.25206	6.9484	0.303654	2.65986	0.0135946	0.0367522
GSE87466	220798_PM_x_at	PLPPR3	phospholipid phosphatase related 3	79948	87	21	6.61902	6.8131	-0.194079	-2.64564	0.0135962	0.0367547
GSE87466	239517_PM_at	LOC100505984	uncharacterized LOC100505984	100505984	87	21	3.91617	4.10863	-0.192468	-2.65677	0.0135989	0.0367602
GSE87466	1556698_PM_a_at	GPRIN3	GPRIN family member 3	285513	87	21	6.58372	6.31526	0.268467	2.63779	0.0136028	0.036769
GSE87466	222198_PM_at				87	21	5.33656	5.55728	-0.220719	-2.63211	0.0136035	0.036769
GSE87466	226361_PM_at	TMEM42	transmembrane protein 42	131616	87	21	7.89695	8.11364	-0.216696	-2.65071	0.0136109	0.0367872
GSE87466	219019_PM_at	PIDD1	p53-induced death domain protein 1	55367	87	21	7.87621	8.39037	-0.514158	-2.65302	0.0136124	0.0367895
GSE87466	1570320_PM_at				87	21	3.09924	3.17446	-0.0752182	-2.60484	0.0136133	0.0367901
GSE87466	243102_PM_at				87	21	4.97681	4.79443	0.182378	2.60102	0.0136142	0.0367907
GSE87466	225409_PM_at	COA5	cytochrome c oxidase assembly factor 5	493753	87	21	9.26138	9.52311	-0.261736	-2.64051	0.0136233	0.0368135
GSE87466	238994_PM_at	OTUD7B	OTU deubiquitinase 7B	56957	87	21	7.1487	7.45882	-0.310124	-2.64527	0.0136286	0.0368251
GSE87466	214122_PM_at	PDLIM7	PDZ and LIM domain 7	9260	87	21	6.84318	6.68942	0.153754	2.58344	0.0136303	0.0368251
GSE87466	207608_PM_x_at	CYP1A2	cytochrome P450 family 1 subfamily A member 2	1544	87	21	5.74347	5.88609	-0.14262	-2.63406	0.0136302	0.0368251
GSE87466	201254_PM_x_at	RPS6	ribosomal protein S6	6194	87	21	12.9151	12.9769	-0.0618107	-2.63408	0.0136293	0.0368251
GSE87466	32091_PM_at	SLC25A44	solute carrier family 25 member 44	9673	87	21	9.9708	9.76797	0.202837	2.64783	0.0136362	0.0368392
GSE87466	1564122_PM_at	LINC00514	long intergenic non-protein coding RNA 514	283875	87	21	5.17811	5.3168	-0.138689	-2.61502	0.0136402	0.0368482
GSE87466	1552422_PM_at	C10orf25	chromosome 10 open reading frame 25	220979	87	21	5.96901	5.81775	0.151258	2.61844	0.0136412	0.0368491
GSE87466	240059_PM_at				87	21	3.54078	3.70539	-0.164609	-2.65651	0.0136433	0.0368529
GSE87466	1563776_PM_at	LOC100507283	uncharacterized LOC100507283	100507283	87	21	5.01118	5.22004	-0.208861	-2.63251	0.0136557	0.0368846
GSE87466	207446_PM_at	TLR6	toll like receptor 6	10333	87	21	5.23712	5.04288	0.194242	2.5929	0.0136664	0.0369117
GSE87466	225513_PM_at	SCRN2	secernin 2	90507	87	21	5.20608	5.37414	-0.168055	-2.60386	0.0136793	0.0369447
GSE87466	1559709_PM_at	ZNF138	zinc finger protein 138	7697	87	21	3.19316	3.30029	-0.107127	-2.62369	0.013682	0.0369502
GSE87466	1553618_PM_at	TRIM43B	tripartite motif containing 43B	653192	87	21	5.5303	5.6693	-0.139	-2.63688	0.0136836	0.0369527
GSE87466	219619_PM_at	DIRAS2	DIRAS family GTPase 2	54769	87	21	3.18716	3.27934	-0.092176	-2.62639	0.0136844	0.036953
GSE87466	232422_PM_at	GGACT	gamma-glutamylamine cyclotransferase	87769	87	21	4.84835	5.17648	-0.328126	-2.65563	0.0136876	0.0369598
GSE87466	240837_PM_at	FNDC7	fibronectin type III domain containing 7	163479	87	21	5.53606	5.65724	-0.121183	-2.59632	0.0136891	0.0369621
GSE87466	203764_PM_at	DLGAP5	DLG associated protein 5	9787	87	21	7.91496	7.49938	0.415579	2.65244	0.0136977	0.0369815
GSE87466	201314_PM_at	STK25	serine/threonine kinase 25	10494	87	21	7.71563	7.98206	-0.266429	-2.6624	0.013699	0.0369815
GSE87466	52169_PM_at	STRADA	STE20-related kinase adaptor alpha	92335	87	21	8.65703	8.41095	0.246086	2.61696	0.0136987	0.0369815
GSE87466	201246_PM_s_at	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1	55611	87	21	7.30982	7.55061	-0.240788	-2.6192	0.0136989	0.0369815
GSE87466	227466_PM_at	FAM200B	family with sequence similarity 200 member B	285550	87	21	9.06621	9.42814	-0.361929	-2.64667	0.013702	0.0369867
GSE87466	238636_PM_at	CACNA1C	calcium voltage-gated channel subunit alpha1 C	775	87	21	5.29543	4.98242	0.313011	2.62663	0.0137023	0.0369867
GSE87466	217464_PM_at				87	21	6.82891	6.62725	0.201663	2.62125	0.0137054	0.0369933
GSE87466	234075_PM_at				87	21	3.4469	3.56817	-0.121269	-2.65065	0.0137099	0.0370018
GSE87466	214371_PM_at	TSSK2	testis specific serine kinase 2	23617	87	21	3.79925	3.90634	-0.10709	-2.5683	0.0137098	0.0370018
GSE87466	205068_PM_s_at	ARHGAP26	Rho GTPase activating protein 26	23092	87	21	9.51873	9.07117	0.447561	2.66086	0.0137128	0.0370041
GSE87466	219905_PM_at	ERMAP	erythroblast membrane associated protein (Scianna blood group)	114625	87	21	7.64536	8.01419	-0.36883	-2.66708	0.0137128	0.0370041
GSE87466	241309_PM_at				87	21	4.43084	4.54535	-0.11451	-2.5885	0.0137118	0.0370041
GSE87466	227892_PM_at	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	5563	87	21	5.85712	6.21429	-0.357171	-2.57025	0.0137143	0.0370045
GSE87466	1562071_PM_at				87	21	4.43908	4.57363	-0.134557	-2.60659	0.013714	0.0370045
GSE87466	1560962_PM_at				87	21	3.75716	3.88475	-0.127583	-2.60943	0.0137164	0.0370084
GSE87466	AFFX-HSAC07/X00351_M_at	ACTB	actin beta	60	87	21	11.9676	11.6078	0.359724	2.65585	0.0137183	0.0370117
GSE87466	239546_PM_at	LOC100131053	uncharacterized LOC100131053	100131053	87	21	4.19181	4.3909	-0.19909	-2.65712	0.0137194	0.0370128
GSE87466	241108_PM_at				87	21	4.50172	4.64165	-0.139929	-2.64851	0.0137214	0.0370164
GSE87466	224245_PM_at	INGX	inhibitor of growth family, X-linked (pseudogene)	27160	87	21	4.10154	4.23605	-0.134506	-2.593	0.0137284	0.0370334
GSE87466	222514_PM_at	RRAGC	Ras related GTP binding C	64121	87	21	9.36523	9.59163	-0.226401	-2.6104	0.0137343	0.0370475
GSE87466	234786_PM_at				87	21	3.64619	3.81549	-0.169297	-2.64384	0.013735	0.0370476
GSE87466	224802_PM_at	NDFIP2	Nedd4 family interacting protein 2	54602	87	21	7.21546	7.8037	-0.588239	-2.62426	0.0137405	0.0370596
GSE87466	1553677_PM_a_at	TIPRL	TOR signaling pathway regulator	261726	87	21	6.78848	7.08967	-0.301194	-2.65328	0.0137408	0.0370596
GSE87466	228690_PM_s_at	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	126328	87	21	11.2451	11.4104	-0.16531	-2.62499	0.0137492	0.0370804
GSE87466	240192_PM_at	GATA3-AS1	GATA3 antisense RNA 1	399717	87	21	4.5402	4.6795	-0.1393	-2.63443	0.013753	0.0370888
GSE87466	224065_PM_at	HIPK2	homeodomain interacting protein kinase 2	28996	87	21	4.65624	4.4616	0.194641	2.60127	0.0137601	0.0371043
GSE87466	238410_PM_x_at				87	21	3.52604	3.61937	-0.0933218	-2.58367	0.0137601	0.0371043
GSE87466	1555656_PM_at	CD300LG	CD300 molecule like family member g	146894	87	21	5.75477	5.91218	-0.157413	-2.62668	0.0137616	0.0371047
GSE87466	1563101_PM_at	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2	56938	87	21	4.70121	4.55072	0.150489	2.61124	0.0137615	0.0371047
GSE87466	241769_PM_at				87	21	5.66036	5.36469	0.295676	2.59605	0.0137635	0.037107
GSE87466	212933_PM_x_at	RPL13	ribosomal protein L13	6137	87	21	11.8149	11.9459	-0.130975	-2.61284	0.0137638	0.037107
GSE87466	209058_PM_at	EDF1	endothelial differentiation related factor 1	8721	87	21	11.6847	11.8033	-0.118522	-2.59802	0.0137761	0.0371383
GSE87466	208002_PM_s_at	ACOT7	acyl-CoA thioesterase 7	11332	87	21	9.50535	9.72651	-0.22116	-2.62234	0.0137769	0.0371386
GSE87466	205906_PM_at	FOXJ1	forkhead box J1	2302	87	21	4.91445	5.08841	-0.173966	-2.62037	0.0137801	0.0371454
GSE87466	1556829_PM_at	LOC100292133	hypothetical protein LOC100292133	100292133	87	21	4.35513	4.57598	-0.220851	-2.6477	0.0137841	0.0371544
GSE87466	234308_PM_at	TUBGCP6	tubulin gamma complex associated protein 6	85378	87	21	6.22222	6.3494	-0.127183	-2.59453	0.0137859	0.0371574
GSE87466	229882_PM_at	RPS15A	ribosomal protein S15a	6210	87	21	5.94221	5.6953	0.246904	2.63072	0.0137909	0.0371691
GSE87466	239718_PM_at				87	21	4.76056	5.25156	-0.491003	-2.66413	0.0137922	0.0371707
GSE87466	229922_PM_at	GPRIN1	G protein regulated inducer of neurite outgrowth 1	114787	87	21	4.87712	5.0917	-0.214585	-2.60526	0.0137933	0.0371719
GSE87466	1561373_PM_at	PACRG-AS1	PACRG antisense RNA 1	285796	87	21	3.28007	3.38698	-0.106901	-2.60039	0.0137985	0.037184
GSE87466	214516_PM_at	HIST1H4B	histone cluster 1, H4b	8366	87	21	5.54829	5.70509	-0.156797	-2.6082	0.0137992	0.0371841
GSE87466	200983_PM_x_at	CD59	CD59 molecule	966	87	21	11.9101	11.672	0.238079	2.66135	0.0138015	0.0371885
GSE87466	204643_PM_s_at	ENOX2	ecto-NOX disulfide-thiol exchanger 2	10495	87	21	7.46835	7.2443	0.224055	2.66634	0.0138052	0.0371966
GSE87466	217658_PM_at	THAP3	THAP domain containing 3	90326	87	21	6.22717	6.39925	-0.172085	-2.62257	0.0138063	0.0371977
GSE87466	232131_PM_at				87	21	3.79708	3.96363	-0.166552	-2.63898	0.0138078	0.0371999
GSE87466	213858_PM_at	ZNF250	zinc finger protein 250	58500	87	21	6.67105	6.84406	-0.173016	-2.63977	0.013811	0.0372067
GSE87466	242704_PM_at	ZNF821	zinc finger protein 821	55565	87	21	6.71787	6.81517	-0.0973048	-2.57932	0.0138144	0.0372141
