gene_symbol	direction	evidence_group_count	direction_consistency	mean_log2fc	best_fdr	consensus_score
CYSTM1	down	2	1.0	-0.139693	0.0593103	0.279386
SLC6A5	down	2	1.0	-0.139679	0.0312255	0.279357
TMUB2	down	2	1.0	-0.139672	0.0337215	0.279343
CRK	down	2	1.0	-0.139612	0.33017	0.279224
DIEXF	down	2	1.0	-0.139607	0.0880679	0.279214
ASIC5	down	2	1.0	-0.139595	0.000658506	0.27919
XRCC1	up	2	1.0	0.139592	0.0151943	0.279185
IFNA21	down	2	1.0	-0.139586	0.00687907	0.279171
DPH7	up	2	1.0	0.139556	0.0282566	0.279112
USP29	down	2	1.0	-0.139555	0.00876696	0.27911
CELA2A	down	2	1.0	-0.139545	0.0630261	0.279091
RHOA	up	2	1.0	0.139523	0.00130462	0.279046
PPIG	down	2	1.0	-0.139521	0.0381623	0.279042
SLC9A8	down	2	1.0	-0.139481	0.283505	0.278961
KIRREL3-AS3	down	2	1.0	-0.13948	0.0105816	0.27896
SHISA7	down	2	1.0	-0.139476	0.0120906	0.278951
SPEF1	down	2	1.0	-0.139475	0.00231196	0.278949
IRX1	down	2	1.0	-0.139463	0.0249299	0.278926
MC2R	down	2	1.0	-0.139435	0.00807922	0.27887
CLDN9	down	2	1.0	-0.139432	0.00957982	0.278863
PRKAA1	down	2	1.0	-0.139387	0.000546934	0.278774
FOXD3	down	2	1.0	-0.139369	0.11369	0.278738
PRMT8	down	2	1.0	-0.13932	0.0357476	0.27864
FBF1	up	2	1.0	0.139277	0.117981	0.278554
CFAP43	down	2	1.0	-0.139274	0.00197335	0.278548
UPB1	down	2	1.0	-0.139255	0.00340507	0.278509
KLC3	down	2	1.0	-0.139219	0.00759208	0.278439
GAPDH	up	2	1.0	0.139218	9.35109e-05	0.278436
NSDHL	up	2	1.0	0.139201	0.176487	0.278402
F7	down	2	1.0	-0.13919	0.0422395	0.278379
NUTM1	down	2	1.0	-0.139179	0.00469994	0.278358
CALCR	down	2	1.0	-0.139162	0.0203674	0.278325
CSRP3	down	2	1.0	-0.139091	1.28528e-05	0.278181
MAPK12	up	2	1.0	0.139088	0.0788017	0.278176
SV2C	down	2	1.0	-0.139081	0.00279845	0.278163
C9orf163	down	2	1.0	-0.139056	0.00216176	0.278111
ALOXE3	down	2	1.0	-0.139042	0.00861924	0.278085
ZBTB6	down	2	1.0	-0.139042	0.16612	0.278084
STPG3	down	2	1.0	-0.139025	0.026105	0.27805
B4GALNT4	down	2	1.0	-0.138928	0.0111365	0.277855
BICDL1	up	2	1.0	0.138856	0.0109942	0.277712
VPS37D	down	2	1.0	-0.138817	0.024665	0.277634
RGN	up	2	1.0	0.138816	0.00519755	0.277631
MORN5	down	2	1.0	-0.138795	0.033207	0.27759
PCDHB14	down	2	1.0	-0.138735	0.321512	0.27747
STPG2	down	2	1.0	-0.138726	4.51165e-05	0.277453
SLC30A8	down	2	1.0	-0.138639	0.00125739	0.277278
TGM6	down	2	1.0	-0.138632	0.00763314	0.277265
MYADML2	down	2	1.0	-0.138624	0.0935456	0.277248
HIST1H2BF	down	2	1.0	-0.138608	0.33133	0.277216
ONECUT2	down	2	1.0	-0.138595	0.00101617	0.277189
NPW	down	2	1.0	-0.138545	0.0564319	0.27709
IL36B	down	2	1.0	-0.138541	0.151715	0.277082
SELT	down	2	1.0	-0.1385	0.051613	0.277
SSBP4	up	2	1.0	0.138461	0.157436	0.276921
PKP3	down	2	1.0	-0.138459	0.0706111	0.276917
XIAP	down	2	1.0	-0.138457	0.0525339	0.276914
OPN5	down	2	1.0	-0.13843	0.00209592	0.276859
RC3H1	down	2	1.0	-0.13834	0.0277803	0.276679
OBSL1	down	2	1.0	-0.138302	0.00609348	0.276604
LINC00028	down	2	1.0	-0.138291	0.00174839	0.276582
SUN3	down	2	1.0	-0.138247	0.0111903	0.276495
SFRP5	down	2	1.0	-0.138173	0.00213281	0.276346
C15orf39	up	2	1.0	0.138167	0.0258068	0.276335
ARL14EP	up	2	1.0	0.138167	0.141891	0.276334
ZNF805	up	2	1.0	0.138162	0.0361301	0.276323
NDNF	down	2	1.0	-0.138149	0.376471	0.276299
NXPH1	down	2	1.0	-0.138093	0.00498767	0.276186
CCKBR	down	2	1.0	-0.13809	0.0026878	0.27618
TAF12	up	2	1.0	0.138083	0.16193	0.276166
TARS2	down	2	1.0	-0.137991	0.0412492	0.275983
RADIL	down	2	1.0	-0.137979	0.0987101	0.275959
DNAJB12	down	2	1.0	-0.137927	0.0951765	0.275854
KRTAP3-2	down	2	1.0	-0.137892	0.00129205	0.275784
DIMT1	up	2	1.0	0.137877	0.00262118	0.275754
CSN1S1	down	2	1.0	-0.137848	0.0567939	0.275696
KDM5B	down	2	1.0	-0.137838	0.000311364	0.275676
ARID1A	up	2	1.0	0.137828	0.093475	0.275655
SELO	down	2	1.0	-0.137723	0.253615	0.275447
MAGEA1	down	2	1.0	-0.137717	0.00283509	0.275434
NUDT22	down	2	1.0	-0.137708	0.00689347	0.275417
PKD1	down	2	1.0	-0.137649	0.0118751	0.275299
VAC14	up	2	1.0	0.13763	0.0863617	0.275259
PKP1	down	2	1.0	-0.137587	0.00688957	0.275174
TNP1	down	2	1.0	-0.13752	0.00926411	0.275039
AMZ1	down	2	1.0	-0.137468	0.0558621	0.274935
LOC389199	down	2	1.0	-0.137459	0.0317852	0.274918
GTPBP8	down	2	1.0	-0.137456	0.112271	0.274912
MSANTD2	up	2	1.0	0.137456	0.196501	0.274912
ZFPL1	down	2	1.0	-0.137387	0.00355704	0.274775
SCARNA17	down	2	1.0	-0.137376	0.116922	0.274752
CMPK1	down	2	1.0	-0.137315	0.169473	0.274631
ADAD1	down	2	1.0	-0.13731	0.00496542	0.27462
MIP	down	2	1.0	-0.137296	0.0219705	0.274591
TEDDM1	down	2	1.0	-0.137248	0.0146969	0.274496
MFAP3L	down	2	1.0	-0.137247	7.33053e-05	0.274495
OTP	down	2	1.0	-0.137231	0.00796295	0.274462
CDYL	down	2	1.0	-0.137217	0.0285839	0.274434
BEND2	down	2	1.0	-0.137104	0.00195466	0.274207
C3orf79	down	2	1.0	-0.137063	0.0164679	0.274126
POM121L12	down	2	1.0	-0.137041	0.00323544	0.274082
GDF9	down	2	1.0	-0.137009	0.0217207	0.274018
WDCP	up	2	1.0	0.136999	0.0145578	0.273998
ATRNL1	down	2	1.0	-0.136989	0.0589907	0.273977
ARHGEF25	up	2	1.0	0.136987	0.000324054	0.273974
DHRS13	up	2	1.0	0.136863	0.0740576	0.273726
VMA21	up	2	1.0	0.136819	0.0252316	0.273638
BRMS1	down	2	1.0	-0.136819	0.047208	0.273637
KCNG4	down	2	1.0	-0.136791	0.0033308	0.273582
ASPDH	down	2	1.0	-0.136789	0.0176771	0.273578
RAP1B	up	2	1.0	0.136743	0.156771	0.273486
FRRS1L	down	2	1.0	-0.136737	0.0318624	0.273474
FREM1	down	2	1.0	-0.136652	0.0079329	0.273304
UG0898H09	down	2	1.0	-0.136637	0.0810254	0.273274
ITIH6	down	2	1.0	-0.136612	0.000818768	0.273224
ANKRD11	down	2	1.0	-0.136576	0.0795094	0.273153
FAXC	down	2	1.0	-0.136531	0.0592628	0.273062
GGTLC2	down	2	1.0	-0.136507	0.0412102	0.273014
ZNF586	down	2	1.0	-0.136479	0.178419	0.272958
SUSD4	up	2	1.0	0.136453	0.00109601	0.272907
CACNG5	down	2	1.0	-0.136442	0.00128752	0.272884
FBXW9	down	2	1.0	-0.136417	0.0717458	0.272834
SLC29A4	down	2	1.0	-0.136403	0.237337	0.272806
DGKB	down	2	1.0	-0.136381	0.0784503	0.272762
TNRC6A	down	2	1.0	-0.136362	0.00712163	0.272725
KARS	up	2	1.0	0.136327	0.00760017	0.272654
CAPZA1	up	2	1.0	0.136286	0.0310218	0.272571
MXD4	down	2	1.0	-0.136279	0.0312158	0.272559
RSPO1	up	2	1.0	0.136275	0.0247796	0.27255
NR1I3	down	2	1.0	-0.136242	0.0114749	0.272485
ZFP42	down	2	1.0	-0.136241	0.0603225	0.272482
TAS2R45	down	2	1.0	-0.136215	0.00372763	0.27243
PHYHIP	down	2	1.0	-0.136214	0.0558617	0.272428
NKX2-1	down	2	1.0	-0.13621	0.0126398	0.27242
SMIM11A	down	2	1.0	-0.13619	0.0612433	0.272381
HELZ	up	2	1.0	0.136119	0.0229622	0.272237
HSBP1	down	2	1.0	-0.136072	0.0173189	0.272145
OFCC1	down	2	1.0	-0.136036	0.0171666	0.272071
CYP4F3	down	2	1.0	-0.136029	0.139137	0.272058
ADAMTS13	down	2	1.0	-0.136007	0.00329115	0.272014
GPX5	down	2	1.0	-0.136007	0.0015235	0.272013
VAMP7	down	2	1.0	-0.135995	0.0120266	0.27199
RPA4	down	2	1.0	-0.135973	0.0122553	0.271946
MMP16	up	2	1.0	0.135839	0.103024	0.271677
TMEM161A	up	2	1.0	0.135804	0.00323073	0.271609
MIR646HG	down	2	1.0	-0.135797	0.0101833	0.271594
BCL7B	down	2	1.0	-0.135784	0.000902198	0.271567
CDK6	down	2	1.0	-0.135742	0.00807748	0.271484
GADL1	down	2	1.0	-0.135712	0.000128921	0.271423
AFP	down	2	1.0	-0.135681	0.00490847	0.271362
KLHL18	up	2	1.0	0.13568	0.0287223	0.271359
FSHB	down	2	1.0	-0.135678	0.0181576	0.271355
SFRP1	up	2	1.0	0.135676	0.474224	0.271351
MYH2	down	2	1.0	-0.135642	0.0173008	0.271283
FLJ40288	down	2	1.0	-0.135557	0.00392562	0.271115
ZNHIT6	up	2	1.0	0.135493	0.122668	0.270987
ESX1	down	2	1.0	-0.135491	0.00132047	0.270983
METTL26	down	2	1.0	-0.135463	0.0528661	0.270927
TMEM86A	up	2	1.0	0.135456	0.0495041	0.270911
QRICH2	down	2	1.0	-0.135431	0.00750807	0.270862
IL17RC	down	2	1.0	-0.135405	0.0529723	0.27081
TMEM198	down	2	1.0	-0.135401	0.00648147	0.270802
GUSBP5	down	2	1.0	-0.13537	0.0236203	0.270739
LTA4H	down	2	1.0	-0.135362	0.0458967	0.270723
TRMT10A	down	2	1.0	-0.13536	0.084775	0.27072
ADRB1	down	2	1.0	-0.135298	0.00047853	0.270596
ENOX2	up	2	1.0	0.135277	0.0292517	0.270554
SH3BGRL	up	2	1.0	0.135258	0.0656229	0.270516
DAD1	up	2	1.0	0.135257	6.63786e-06	0.270514
KRBA1	up	2	1.0	0.135211	0.0500429	0.270422
SPATA32	down	2	1.0	-0.135185	0.0264964	0.27037
DNAJB4	down	2	1.0	-0.135173	0.0142102	0.270345
CFAP52	down	2	1.0	-0.135156	0.00107294	0.270312
LINC00161	down	2	1.0	-0.135154	0.0233982	0.270308
CIAPIN1	up	2	1.0	0.135151	0.0901557	0.270302
FBL	down	2	1.0	-0.135142	0.056893	0.270284
BTN1A1	up	2	1.0	0.135095	0.000119109	0.27019
ARIH2OS	down	2	1.0	-0.135059	0.0877611	0.270118
IL17RD	down	2	1.0	-0.135021	0.0429012	0.270042
EIF2A	up	2	1.0	0.135013	0.20169	0.270027
INSL6	down	2	1.0	-0.135009	0.018519	0.270017
PPCDC	up	2	1.0	0.134966	0.228658	0.269932
HBS1L	up	2	1.0	0.134962	0.158722	0.269923
RERGL	down	2	1.0	-0.134886	0.175702	0.269771
TMEM181	down	2	1.0	-0.134878	0.0704064	0.269755
TBC1D21	down	2	1.0	-0.134875	0.0242643	0.269751
C11orf16	down	2	1.0	-0.13487	0.0421288	0.269739
CCNH	up	2	1.0	0.134855	0.0544421	0.269711
ADPRHL2	up	2	1.0	0.134832	0.180324	0.269665
SLC22A7	down	2	1.0	-0.134823	0.00591741	0.269645
TBX5	down	2	1.0	-0.134816	0.00461229	0.269631
GPR162	up	2	1.0	0.134753	0.0637684	0.269506
MKS1	down	2	1.0	-0.134752	0.0421014	0.269505
HBQ1	down	2	1.0	-0.134726	0.0119101	0.269451
ZP2	down	2	1.0	-0.134662	0.00026841	0.269324
PSKH2	down	2	1.0	-0.134655	0.0972063	0.269309
IQCC	down	2	1.0	-0.134615	0.0261079	0.269229
ABCC11	down	2	1.0	-0.134581	0.00943483	0.269163
DACT1	up	2	1.0	0.13457	0.00397877	0.269141
C3orf70	down	2	1.0	-0.134474	0.0255373	0.268948
KRT37	down	2	1.0	-0.13447	0.024987	0.268941
SRCIN1	down	2	1.0	-0.134433	0.0445146	0.268866
ZFHX4	down	2	1.0	-0.134419	0.00174014	0.268839
ZNF500	down	2	1.0	-0.134396	0.00734509	0.268792
SP5	up	2	1.0	0.134382	0.110306	0.268765
EVX1	down	2	1.0	-0.134354	0.105972	0.268708
KRT38	down	2	1.0	-0.134341	0.0587068	0.268682
PIGC	down	2	1.0	-0.13434	0.0042688	0.268679
ZBTB34	down	2	1.0	-0.134317	0.00346131	0.268633
ZAN	down	2	1.0	-0.134257	0.0254717	0.268514
STUM	down	2	1.0	-0.134246	0.00575141	0.268493
CDAN1	down	2	1.0	-0.134213	0.0243684	0.268427
AADACL2	down	2	1.0	-0.134205	0.0102561	0.268409
TCEAL9	down	2	1.0	-0.134178	0.254346	0.268356
EXTL1	down	2	1.0	-0.134114	0.00743722	0.268228
MS4A4A	up	2	1.0	0.134078	0.679448	0.268157
SLC27A1	up	2	1.0	0.134067	0.107282	0.268133
EXOC6	up	2	1.0	0.134022	0.16853	0.268044
RNF113A	up	2	1.0	0.133992	0.0783362	0.267985
OPTC	down	2	1.0	-0.1339	0.0216481	0.267799
FBXL8	down	2	1.0	-0.133876	0.10631	0.267752
ODF3	down	2	1.0	-0.133854	0.00255596	0.267709
KRTAP9-3	down	2	1.0	-0.133809	0.00189226	0.267619
CCDC136	up	2	1.0	0.133773	0.0694143	0.267546
SNRPC	up	2	1.0	0.133768	0.0041089	0.267537
ENTHD1	up	2	1.0	0.133766	0.00153726	0.267533
ZNF263	down	2	1.0	-0.133755	0.00781885	0.26751
OR5J2	down	2	1.0	-0.133753	0.000827937	0.267507
LOC646214	up	2	1.0	0.133722	0.0450904	0.267445
PAQR9	down	2	1.0	-0.133661	0.00259352	0.267321
FAM205BP	down	2	1.0	-0.13366	0.00688274	0.26732
PHOX2B	down	2	1.0	-0.133659	0.0582351	0.267317
SARDH	down	2	1.0	-0.13365	0.000812069	0.2673
DKFZp434E1119	down	2	1.0	-0.133649	0.00120659	0.267297
SLC35D3	down	2	1.0	-0.133636	0.0139072	0.267273
SPRR4	down	2	1.0	-0.133606	0.000110327	0.267212
DNAJB14	down	2	1.0	-0.133595	0.34605	0.267191
EIF3A	up	2	1.0	0.133586	0.00628748	0.267173
BHMT	down	2	1.0	-0.133571	0.00504452	0.267141
TMEM101	down	2	1.0	-0.133561	0.00062133	0.267121
BNIPL	down	2	1.0	-0.133547	0.00242172	0.267094
TMED10P1	up	2	1.0	0.133545	0.100067	0.267091
LMBR1	up	2	1.0	0.133488	0.20454	0.266975
GPR135	down	2	1.0	-0.133476	0.0754632	0.266953
ALX1	down	2	1.0	-0.133465	0.0078554	0.26693
SSX3	down	2	1.0	-0.133437	0.000530682	0.266875
GNB2	up	2	1.0	0.133421	8.13264e-05	0.266843
HOGA1	down	2	1.0	-0.133406	0.00307062	0.266813
CAMK2B	down	2	1.0	-0.133404	0.0121238	0.266808
ANKRD39	up	2	1.0	0.133376	0.014852	0.266752
LOC284912	down	2	1.0	-0.133372	0.036363	0.266743
NKPD1	down	2	1.0	-0.133353	0.0485977	0.266706
DNAH8	up	2	1.0	0.13331	0.00672778	0.26662
GAS2	down	2	1.0	-0.133287	0.0353965	0.266573
ABHD14A	up	2	1.0	0.133282	0.037401	0.266565
ZXDA	down	2	1.0	-0.133279	0.207424	0.266557
AGBL1	down	2	1.0	-0.133264	0.00556659	0.266528
HS3ST6	down	2	1.0	-0.133231	0.00190776	0.266462
OR1F1	down	2	1.0	-0.133231	0.00475999	0.266462
RAD51	down	2	1.0	-0.133224	0.0812346	0.266449
COCH	up	2	1.0	0.133214	0.283973	0.266428
ERVMER61-1	down	2	1.0	-0.133204	0.0324482	0.266408
CAV3	down	2	1.0	-0.133188	0.00502261	0.266376
PDLIM5	down	2	1.0	-0.13318	0.00601132	0.266361
RHCE	down	2	1.0	-0.133169	0.0020619	0.266338
DPEP1	down	2	1.0	-0.133157	0.469035	0.266315
SHKBP1	up	2	1.0	0.133122	0.0586248	0.266244
ZMAT4	down	2	1.0	-0.133112	0.0352252	0.266224
TNNI1	down	2	1.0	-0.13308	0.0146582	0.266159
CNGA3	down	2	1.0	-0.133017	0.0200756	0.266035
CDH23	down	2	1.0	-0.132995	0.0120905	0.265991
RBM10	down	2	1.0	-0.132967	0.162389	0.265935
OR7E19P	down	2	1.0	-0.13295	0.0339177	0.265901
RYK	down	2	1.0	-0.132933	0.0798505	0.265865
GDAP1L1	down	2	1.0	-0.132926	0.00301894	0.265851
AP1G2	down	2	1.0	-0.132917	0.107249	0.265835
TUBD1	up	2	1.0	0.132855	0.00187288	0.26571
AGXT2	down	2	1.0	-0.132817	0.00463645	0.265633
CCDC86	up	2	1.0	0.132813	0.00124025	0.265626
F10	down	2	1.0	-0.132812	0.0938605	0.265624
SPACA7	down	2	1.0	-0.132796	0.0119251	0.265592
OPRM1	down	2	1.0	-0.132784	0.0225058	0.265568
PRKCSH	down	2	1.0	-0.132773	0.0161004	0.265546
YTHDC2	up	2	1.0	0.132772	0.0473768	0.265544
KLF9	down	2	1.0	-0.132755	0.021617	0.265511
ZSCAN23	down	2	1.0	-0.132754	0.0164511	0.265508
PIN1P1	down	2	1.0	-0.13271	0.0173847	0.26542
HMGB4	down	2	1.0	-0.1327	0.0128455	0.2654
DNHD1	down	2	1.0	-0.132687	0.00796407	0.265374
FAM199X	down	2	1.0	-0.132661	0.00387131	0.265321
BRI3BP	down	2	1.0	-0.132625	0.0368213	0.26525
ZSCAN21	down	2	1.0	-0.132619	0.00129374	0.265238
CSPG5	down	2	1.0	-0.132615	0.0693361	0.265231
NT5C1A	down	2	1.0	-0.132561	0.0278989	0.265122
CCDC151	down	2	1.0	-0.132548	0.0414749	0.265096
AAGAB	down	2	1.0	-0.132524	0.0183622	0.265047
SMARCAL1	up	2	1.0	0.132467	0.00744627	0.264934
FRMPD2B	down	2	1.0	-0.132431	0.0112833	0.264863
BRD7	down	2	1.0	-0.132421	0.17664	0.264843
SLC26A8	up	2	1.0	0.132406	0.00338385	0.264812
GRIA4	down	2	1.0	-0.132397	0.00107725	0.264795
CDT1	down	2	1.0	-0.132382	0.0152097	0.264763
LRRC45	down	2	1.0	-0.132371	0.00768673	0.264741
MFAP3	up	2	1.0	0.132355	0.0782738	0.264711
GRM4	down	2	1.0	-0.132336	0.00483366	0.264672
RBSN	down	2	1.0	-0.132263	0.0156312	0.264526
CDC42	up	2	1.0	0.132262	0.0267626	0.264525
GPN3	up	2	1.0	0.132217	0.285466	0.264434
TUBA1C	up	2	1.0	0.132121	0.0472602	0.264242
FERD3L	down	2	1.0	-0.132061	0.0130198	0.264122
SLC9C2	down	2	1.0	-0.132004	0.0246121	0.264008
SLC24A5	down	2	1.0	-0.131989	0.0330816	0.263978
C16orf89	down	2	1.0	-0.131961	0.140449	0.263922
COG4	down	2	1.0	-0.131957	0.0291754	0.263914
COPS6	down	2	1.0	-0.131955	0.131416	0.26391
CEPT1	up	2	1.0	0.131942	0.019389	0.263884
RWDD1	down	2	1.0	-0.131902	0.112345	0.263805
CCDC8	down	2	1.0	-0.131879	0.0883686	0.263758
JMJD4	up	2	1.0	0.131801	0.00222476	0.263603
WDR60	down	2	1.0	-0.131782	0.0532771	0.263565
CACNA1I	down	2	1.0	-0.131773	0.00243978	0.263547
ARHGEF18	down	2	1.0	-0.131766	0.0245446	0.263532
LINC00470	down	2	1.0	-0.131736	0.101741	0.263472
LOC101927770	down	2	1.0	-0.13172	0.0399225	0.26344
PRSS3P2	down	2	1.0	-0.13171	0.327626	0.26342
HDAC6	down	2	1.0	-0.131706	0.0373912	0.263412
MYH6	down	2	1.0	-0.131679	0.067292	0.263357
GLCE	down	2	1.0	-0.131661	0.138837	0.263323
FAM135A	down	2	1.0	-0.131658	0.0694513	0.263316
HRH1	up	2	1.0	0.131649	0.0519271	0.263298
SHOC2	down	2	1.0	-0.131649	0.00582262	0.263297
MOCS3	down	2	1.0	-0.131632	0.0194085	0.263264
TUSC5	down	2	1.0	-0.131612	0.0109902	0.263225
INTU	down	2	1.0	-0.131596	0.0122347	0.263192
LOC149373	down	2	1.0	-0.131593	0.00873076	0.263185
PARL	down	2	1.0	-0.131571	0.0195959	0.263141
PHRF1	up	2	1.0	0.131568	0.101999	0.263136
NSUN6	down	2	1.0	-0.131562	0.202	0.263124
BBOF1	down	2	1.0	-0.131555	0.07814	0.263109
LOC100506271	down	2	1.0	-0.131548	0.00542655	0.263095
MMP26	down	2	1.0	-0.131541	0.000198197	0.263081
ACTR8	up	2	1.0	0.131482	0.0334842	0.262964
MTNR1B	down	2	1.0	-0.131464	0.00546184	0.262927
UPK3A	up	2	1.0	0.131458	0.00674061	0.262916
DNAJC14	down	2	1.0	-0.131458	0.0987396	0.262915
PKIG	up	2	1.0	0.131418	0.0947451	0.262837
NEUROD2	down	2	1.0	-0.131418	0.0272951	0.262835
TMEM185A	down	2	1.0	-0.131415	0.0233146	0.26283
PPP1R21	down	2	1.0	-0.131349	0.0210784	0.262698
ACTL6B	down	2	1.0	-0.131322	0.0966209	0.262644
IMPACT	down	2	1.0	-0.1313	0.0525206	0.262599
PRDM5	down	2	1.0	-0.131283	0.130235	0.262567
NRSN1	down	2	1.0	-0.13126	0.00379209	0.262519
PCP4	down	2	1.0	-0.131252	0.262256	0.262505
SIGLEC16	up	2	1.0	0.131234	0.1148	0.262467
TREM2	down	2	1.0	-0.131126	0.202068	0.262252
SLC38A1	down	2	1.0	-0.131111	0.0708186	0.262223
CLSTN1	down	2	1.0	-0.131107	0.164374	0.262214
FAM46B	up	2	1.0	0.131065	0.0630969	0.262129
PANK4	down	2	1.0	-0.131034	0.00165129	0.262069
HNRNPM	up	2	1.0	0.131018	0.0363652	0.262035
SLC13A3	down	2	1.0	-0.13101	0.00284923	0.262021
CPEB2	down	2	1.0	-0.130992	0.00309593	0.261984
ASIC2	down	2	1.0	-0.130987	0.0192631	0.261974
CTDNEP1	up	2	1.0	0.130968	5.9032e-05	0.261936
ZNF446	down	2	1.0	-0.130964	0.00448976	0.261928
C3orf56	down	2	1.0	-0.13092	0.0225349	0.261841
KIF13A	up	2	1.0	0.130919	0.0261494	0.261838
SLC22A31	down	2	1.0	-0.130871	0.0202373	0.261742
FAM71B	down	2	1.0	-0.130867	0.0112441	0.261734
OR7A17	down	2	1.0	-0.130845	0.0835509	0.26169
CLIC1	up	2	1.0	0.130793	0.0011334	0.261585
LINGO2	down	2	1.0	-0.130785	0.0188707	0.26157
DGKG	up	2	1.0	0.13076	0.000345509	0.261519
GH2	down	2	1.0	-0.130726	0.0120872	0.261453
RUFY2	down	2	1.0	-0.130707	0.0498539	0.261414
TCEANC2	down	2	1.0	-0.130617	0.0278175	0.261234
NHLRC2	down	2	1.0	-0.1306	4.97096e-05	0.2612
SLC35A2	up	2	1.0	0.130588	0.00550987	0.261176
AMDHD2	down	2	1.0	-0.130586	0.0135077	0.261173
PCSK2	down	2	1.0	-0.130541	0.237894	0.261082
FBXO22	down	2	1.0	-0.130531	0.0112421	0.261063
FAM226B	up	2	1.0	0.130532	0.129532	0.261063
JDP2	up	2	1.0	0.130501	0.0977646	0.261002
EFCAB1	down	2	1.0	-0.130493	0.000730157	0.260987
CCDC85A	down	2	1.0	-0.130483	0.0502241	0.260965
DPY19L2P1	down	2	1.0	-0.130462	0.00522702	0.260923
LHFPL5	down	2	1.0	-0.130417	0.00203979	0.260835
C17orf82	down	2	1.0	-0.130408	0.00381556	0.260815
OPRD1	down	2	1.0	-0.130383	0.00640581	0.260766
ACOT12	down	2	1.0	-0.130378	0.000500889	0.260756
LIG1	up	2	1.0	0.130362	0.0240515	0.260724
TM9SF3	down	2	1.0	-0.130338	0.136613	0.260677
LINC00339	down	2	1.0	-0.130323	0.416885	0.260645
CREBZF	down	2	1.0	-0.13032	0.00729396	0.260639
DIDO1	down	2	1.0	-0.130296	0.0309773	0.260592
ZNF385B	down	2	1.0	-0.130286	0.00343214	0.260572
ADAM33	up	2	1.0	0.130257	0.144881	0.260515
GUSB	down	2	1.0	-0.130236	0.0546622	0.260472
COMMD8	down	2	1.0	-0.130235	0.198778	0.260469
CCDC33	down	2	1.0	-0.130182	0.00930553	0.260364
IL9	down	2	1.0	-0.130181	0.00547782	0.260361
ARMC1	down	2	1.0	-0.130168	0.300165	0.260336
FIZ1	down	2	1.0	-0.130085	0.0527494	0.260169
SLC6A13	up	2	1.0	0.130046	0.0910852	0.260093
CTDP1	down	2	1.0	-0.130016	0.0323741	0.260031
SLC35G3	down	2	1.0	-0.130005	0.0060551	0.26001
ANGPTL3	down	2	1.0	-0.129996	0.0215095	0.259992
OR2W3	down	2	1.0	-0.129933	0.152529	0.259866
TEX12	down	2	1.0	-0.129933	0.0363389	0.259865
ZFP57	up	2	1.0	0.129897	0.126102	0.259793
AQP12B	down	2	1.0	-0.129895	0.0335417	0.259789
TRAM1L1	down	2	1.0	-0.129851	0.155156	0.259702
GOT1L1	down	2	1.0	-0.129821	0.111196	0.259643
SRSF11	up	2	1.0	0.129796	0.0654418	0.259591
PAGE4	down	2	1.0	-0.129779	0.00452448	0.259558
TRAPPC11	down	2	1.0	-0.129774	0.000426053	0.259547
SOX4	down	2	1.0	-0.12977	0.00712896	0.259541
CYP17A1	down	2	1.0	-0.129676	0.00307042	0.259351
F9	down	2	1.0	-0.129667	0.00645522	0.259333
STK24	down	2	1.0	-0.129642	0.0111049	0.259285
GPT2	up	2	1.0	0.12962	0.379752	0.259241
TSPAN14	down	2	1.0	-0.129615	0.0633564	0.25923
MYF5	down	2	1.0	-0.129601	0.00550972	0.259203
TEPP	down	2	1.0	-0.129579	0.0390261	0.259159
HERC1	up	2	1.0	0.129578	0.0485176	0.259157
IMP3	down	2	1.0	-0.129559	0.151349	0.259118
NKX2-5	down	2	1.0	-0.129533	0.00390496	0.259065
NPB	down	2	1.0	-0.129519	0.0512742	0.259037
TMPRSS11E	down	2	1.0	-0.129505	0.00230191	0.25901
RNF165	up	2	1.0	0.129445	0.0305971	0.25889
FOXL2	down	2	1.0	-0.129401	0.0081586	0.258803
PDE3B	down	2	1.0	-0.129389	0.160846	0.258778
PCM1	up	2	1.0	0.129308	0.204587	0.258617
OR51I1	down	2	1.0	-0.129273	0.0182487	0.258546
CALML6	down	2	1.0	-0.12925	0.0398937	0.258501
ABHD16B	down	2	1.0	-0.129227	0.0298311	0.258453
ADARB2	down	2	1.0	-0.12921	0.00324838	0.25842
TSC2	down	2	1.0	-0.129206	0.00028119	0.258413
CHRNG	down	2	1.0	-0.129157	0.022227	0.258314
IVL	down	2	1.0	-0.129149	0.0264009	0.258298
FKBPL	down	2	1.0	-0.129145	0.0382643	0.25829
NTF4	down	2	1.0	-0.129066	0.00983214	0.258132
MOG	down	2	1.0	-0.129031	0.124649	0.258062
MEIOC	down	2	1.0	-0.129024	0.00275295	0.258048
CRB2	down	2	1.0	-0.129016	0.0615731	0.258032
KRTAP19-1	down	2	1.0	-0.128987	0.0593841	0.257974
SCP2D1	down	2	1.0	-0.128869	0.0291306	0.257739
TRAPPC2	down	2	1.0	-0.128852	0.207643	0.257705
DGKH	down	2	1.0	-0.128785	0.145961	0.257571
CST5	down	2	1.0	-0.12876	0.00217723	0.257521
TBC1D15	up	2	1.0	0.12876	0.0274845	0.25752
CHIT1	up	2	1.0	0.128735	0.0516011	0.257469
DCBLD2	down	2	1.0	-0.128712	0.0523753	0.257424
PIGB	down	2	1.0	-0.128705	0.0492583	0.25741
